,Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
8182,1730389768904,438.0,293.0,373.5,288.5,79,6,-52,-8,5,-2.902927287216448,0.5723863853798248,1.336468487067251
8183,1730389768904,438.0,293.0,373.5,288.5,79,6,-52,-8,5,-2.902927287216448,0.5723863853798248,1.336468487067251
8184,1730389768936,438.5,293.5,373.5,288.5,79,5,-52,-8,5,-2.9386209337378,0.2902846129401366,1.2887418646396165
8185,1730389768936,438.5,293.5,373.5,288.5,79,5,-52,-8,5,-2.9386209337378,0.2902846129401366,1.2887418646396165
8186,1730389768972,438.5,294.0,373.5,288.5,79,6,-53,-8,5,-2.924691058760752,-0.033045700285049,1.2538607611343835
8187,1730389768972,438.5,294.0,373.5,288.5,79,6,-53,-8,5,-2.924691058760752,-0.033045700285049,1.2538607611343835
8188,1730389769002,439.0,293.0,373.5,288.5,79,5,-53,-8,5,-2.9603343895686045,-0.3537491292435826,1.2040160122797836
8189,1730389769002,439.0,293.0,373.5,288.5,79,5,-53,-8,5,-2.9603343895686045,-0.3537491292435826,1.2040160122797836
8190,1730389769030,439.5,293.0,374.5,288.5,79,5,-52,-8,5,-2.9959777203764557,-0.6744525582021179,1.1541712634251835
8191,1730389769030,439.5,293.0,374.5,288.5,79,5,-52,-8,5,-2.9959777203764557,-0.6744525582021179,1.1541712634251835
8192,1730389769079,440.0,293.0,374.5,288.5,80,5,-52,-8,5,-2.963784427637861,-1.0754010877990563,1.1460866679420303
8193,1730389769079,440.0,293.0,374.5,288.5,80,5,-52,-8,5,-2.963784427637861,-1.0754010877990563,1.1460866679420303
8194,1730389769097,440.0,293.0,374.5,288.5,79,5,-52,-8,5,-2.7646386672563352,-1.4451786990976343,1.1665004188009789
8195,1730389769097,440.0,293.0,374.5,288.5,79,5,-52,-8,5,-2.7646386672563352,-1.4451786990976343,1.1665004188009789
8196,1730389769142,440.0,293.0,374.5,288.5,79,6,-53,-8,5,-2.572990202234041,-1.809457878152247,1.1648122142022257
8197,1730389769142,440.0,293.0,374.5,288.5,79,6,-53,-8,5,-2.572990202234041,-1.809457878152247,1.1648122142022257
8198,1730389769166,440.5,293.0,374.5,288.5,79,6,-52,-8,5,-2.419552868588366,-1.9541724150467996,1.148858656636949
8199,1730389769166,440.5,293.0,374.5,288.5,79,6,-52,-8,5,-2.419552868588366,-1.9541724150467996,1.148858656636949
8200,1730389769203,440.5,293.5,374.5,288.5,79,6,-52,-8,5,-2.380992663109057,-2.171295314083392,1.1710957545425216
8201,1730389769203,440.5,293.5,374.5,288.5,79,6,-52,-8,5,-2.380992663109057,-2.171295314083392,1.1710957545425216
8202,1730389769242,440.5,293.5,374.5,288.5,79,6,-52,-8,5,-2.272082613403424,-2.402293504141233,1.190352983789552
8203,1730389769242,440.5,293.5,374.5,288.5,79,6,-52,-8,5,-2.272082613403424,-2.402293504141233,1.190352983789552
8204,1730389769277,440.0,293.0,374.5,288.5,79,6,-52,-8,5,-1.9895071599079213,-2.6989186609744555,1.258614345726981
8205,1730389769277,440.0,293.0,374.5,288.5,79,6,-52,-8,5,-1.9895071599079213,-2.6989186609744555,1.258614345726981
8206,1730389769311,440.0,293.0,374.5,288.5,79,6,-52,-8,5,-1.807664322237895,-2.9196996258139576,1.312980947425893
8207,1730389769311,440.0,293.0,374.5,288.5,79,6,-52,-8,5,-1.807664322237895,-2.9196996258139576,1.312980947425893
8208,1730389769339,440.0,293.0,374.5,288.5,80,5,-52,-8,5,-1.77790109124368,-2.965126161049421,1.2914344764980203
8209,1730389769339,440.0,293.0,374.5,288.5,80,5,-52,-8,5,-1.77790109124368,-2.965126161049421,1.2914344764980203
8210,1730389769370,439.5,293.0,373.5,288.5,79,6,-53,-7,5,-1.761596951183824,-2.8936056534394643,1.2959377469720073
8211,1730389769370,439.5,293.0,373.5,288.5,79,6,-53,-7,5,-1.761596951183824,-2.8936056534394643,1.2959377469720073
8212,1730389769432,438.5,292.5,373.5,288.0,79,4,-52,-7,5,-1.7105566145755775,-2.6766195067371834,1.1686217428038042
8213,1730389769432,438.5,292.5,373.5,288.0,79,4,-52,-7,5,-1.7105566145755775,-2.6766195067371834,1.1686217428038042
8214,1730389769448,437.0,292.0,371.5,287.0,78,6,-53,-7,5,-1.4879444306688496,-2.79601064098594,1.1549334874886368
8215,1730389769448,437.0,292.0,371.5,287.0,78,6,-53,-7,5,-1.4879444306688496,-2.79601064098594,1.1549334874886368
8216,1730389769468,435.5,291.0,371.5,286.5,77,5,-51,-8,5,-1.494451553239287,-2.6065563059370644,1.1059465573327718
